Name
fcy:FRACYDRAFT_135771 K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (GenBank) DNA_pol_B-domain-containing protein 
fcy:FRACYDRAFT_143628 no KO assigned | (GenBank) Flavodoxin 
fcy:FRACYDRAFT_143641 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143658 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143661 K22101 dihydroneopterin triphosphate aldolase (PTPS-III) / 6-pyruvoyltetrahydropterin synthase [EC:4 
fcy:FRACYDRAFT_143668 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143716 K03676 glutaredoxin 3 | (GenBank) thioredoxin-like protein 
fcy:FRACYDRAFT_143745 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143812 no KO assigned | (GenBank) Helicase_C-domain-containing protein 
fcy:FRACYDRAFT_143813 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143829 K07304 peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11] | (GenBank) methionine sulfoxide reduc 
fcy:FRACYDRAFT_143899 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_143939 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143959 no KO assigned | (GenBank) histone H3 K4-specific methyltransferase SET7/9 N-terminal domain-contain 
fcy:FRACYDRAFT_143979 no KO assigned | (GenBank) GSHPx_4; putative glutathione peroxidase 
fcy:FRACYDRAFT_143987 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_143996 no KO assigned | (GenBank) cyclophilin-like protein 
fcy:FRACYDRAFT_144017 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144038 no KO assigned | (GenBank) tetrahydrobiopterin biosynthesis enzymes-like protein 
fcy:FRACYDRAFT_144051 K10753 histone chaperone ASF1 | (GenBank) ASF1-like protein 
fcy:FRACYDRAFT_144053 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144159 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144199 no KO assigned | (GenBank) DUF1230-domain-containing protein 
fcy:FRACYDRAFT_144203 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144219 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144245 no KO assigned | (GenBank) methionine sulfoxide reductase A 
fcy:FRACYDRAFT_144249 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_144260 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144288 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144309 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144345 no KO assigned | (GenBank) swiB complex protein 
fcy:FRACYDRAFT_144392 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144430 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_144431 no KO assigned | (GenBank) membrane protein, MgtC "
fcy:FRACYDRAFT_144444 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144493 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144503 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144537 no KO assigned | (GenBank) HMG-box 
"fcy:FRACYDRAFT_144560 no KO assigned | (GenBank) Calcium/calmodulin dependent protein kinase II, association-domain-contai "
fcy:FRACYDRAFT_144571 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_144574 K01802 peptidylprolyl isomerase [EC:5.2.1.8] | (GenBank) putative FKBP-type peptidyl-prolyl cis-tran 
fcy:FRACYDRAFT_144575 K03676 glutaredoxin 3 | (GenBank) thioredoxin-like protein 
fcy:FRACYDRAFT_144620 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_144636 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144674 no KO assigned | (GenBank) Bromodomain-containing protein 
fcy:FRACYDRAFT_144697 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144701 no KO assigned | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_144710 K22072 iron-sulfur cluster assembly 2 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144741 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144743 no KO assigned | (GenBank) DUF572-domain-containing protein 
fcy:FRACYDRAFT_144774 no KO assigned | (GenBank) Homeodomain-like protein 
fcy:FRACYDRAFT_144791 no KO assigned | (GenBank) C-Myb R2r3 
fcy:FRACYDRAFT_144796 no KO assigned | (GenBank) asparagine synthase 
fcy:FRACYDRAFT_144820 no KO assigned | (GenBank) MSH4_b; muts 4 
fcy:FRACYDRAFT_144822 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144836 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144844 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144846 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144853 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144866 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144870 K03676 glutaredoxin 3 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144880 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144881 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144910 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_144916 no KO assigned | (GenBank) Got1-like protein 
fcy:FRACYDRAFT_144927 no KO assigned | (GenBank) EXS-domain-containing protein 
fcy:FRACYDRAFT_144986 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145023 K03966 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145029 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_145042 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145046 K14819 dual specificity phosphatase 12 [EC:3.1.3.16 3.1.3.48] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145096 no KO assigned | (GenBank) zf-DNL-domain-containing protein 
fcy:FRACYDRAFT_145129 no KO assigned | (GenBank) thioredoxin domain-containing protein 
fcy:FRACYDRAFT_145130 K08336 ubiquitin-like protein ATG12 | (GenBank) autophagy-related protein 12b 
fcy:FRACYDRAFT_145148 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145149 no KO assigned | (GenBank) tetrahydrobiopterin biosynthesis enzymes-like protein 
fcy:FRACYDRAFT_145176 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145199 no KO assigned | (GenBank) high mobility group non-histone protein 
fcy:FRACYDRAFT_145232 no KO assigned | (GenBank) FAS1 domain-containing protein 
fcy:FRACYDRAFT_145259 K03965 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145261 K03358 anaphase-promoting complex subunit 11 | (GenBank) RING/U-box 
fcy:FRACYDRAFT_145265 no KO assigned | (GenBank) RNA-binding region RNP-1 
fcy:FRACYDRAFT_145307 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145312 no KO assigned | (GenBank) S-adenosylmethionine decarboxylase 
fcy:FRACYDRAFT_145315 no KO assigned | (GenBank) nitrogen-fixing NifU-like protein 
fcy:FRACYDRAFT_145318 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145322 K02961 small subunit ribosomal protein S17 | (GenBank) 30S ribosomal protein S17 
fcy:FRACYDRAFT_145326 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145379 no KO assigned | (GenBank) FYVE/PHD zinc finger protein 
fcy:FRACYDRAFT_145380 no KO assigned | (GenBank) Bromodomain-containing protein 
fcy:FRACYDRAFT_145400 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145409 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145422 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145435 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145442 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145445 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145453 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145454 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145466 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145488 no KO assigned | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_145507 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145533 no KO assigned | (GenBank) heat shock protein DnaJ 
fcy:FRACYDRAFT_145549 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145550 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145554 no KO assigned | (GenBank) J-domain from the Dnaj-like protein 
fcy:FRACYDRAFT_145557 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145567 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145581 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145587 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145609 no KO assigned | (GenBank) Bromodomain-containing protein 
fcy:FRACYDRAFT_145611 no KO assigned | (GenBank) Bromodomain-containing protein 
fcy:FRACYDRAFT_145613 no KO assigned | (GenBank) heat shock protein DnaJ 
fcy:FRACYDRAFT_145626 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145628 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145641 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145650 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_145658 no KO assigned | (GenBank) cytochrome oxidase I 
fcy:FRACYDRAFT_145710 K11262 acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15] | (GenBank) Carb 
fcy:FRACYDRAFT_145893 K03164 DNA topoisomerase II [EC:5.6.2.2] | (GenBank) Top2a_1; type II DNA topoisomerase 
fcy:FRACYDRAFT_145946 K14802 phospholipid-transporting ATPase [EC:7.6.2.1] | (GenBank) putative phospholipid-translocating 
fcy:FRACYDRAFT_145973 K03348 anaphase-promoting complex subunit 1 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146131 no KO assigned | (GenBank) WD40 repeat-like protein 
fcy:FRACYDRAFT_146215 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146260 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146297 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146325 K14856 protein SDA1 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146463 no KO assigned | (GenBank) NAD-dependent DNA ligase 
fcy:FRACYDRAFT_146482 K03456 serine/threonine-protein phosphatase 2A regulatory subunit A | (GenBank) ARM repeat-containin 
fcy:FRACYDRAFT_146501 K24970 transcription factor 25 | (GenBank) DUF654-domain-containing protein 
fcy:FRACYDRAFT_146502 K14786 protein KRI1 | (GenBank) Krr1-domain-containing protein 
fcy:FRACYDRAFT_146601 no KO assigned | (GenBank) ADH1; putative alcohol dehydrogenase 
fcy:FRACYDRAFT_146635 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_146769 K20298 vacuolar protein sorting-associated protein 52 | (GenBank) Vps52-domain-containing protein 
fcy:FRACYDRAFT_146775 K22544 deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-] | (GenBank) hypothetical 
fcy:FRACYDRAFT_146818 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_146861 K08869 aarF domain-containing kinase | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_146869 K02212 DNA replication licensing factor MCM4 [EC:3.6.4.12] | (GenBank) MCM-domain-containing protein 
"fcy:FRACYDRAFT_146901 K22913 phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-] | (GenBank) Syja_N-domain-co "
fcy:FRACYDRAFT_146953 no KO assigned | (GenBank) ribosomal L11 methyltransferase 
fcy:FRACYDRAFT_147078 K09123 cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147136 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_147192 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147301 no KO assigned | (GenBank) AAA-domain-containing protein 
fcy:FRACYDRAFT_147390 no KO assigned | (GenBank) MFS general substrate transporter 
fcy:FRACYDRAFT_147433 no KO assigned | (GenBank) Sodium/hydrogen exchanger 
fcy:FRACYDRAFT_147485 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147520 K14788 ribosome biogenesis protein ENP2 | (GenBank) WD40 repeat-like protein 
fcy:FRACYDRAFT_147555 K15192 TATA-binding protein-associated factor [EC:3.6.4.-] | (GenBank) SNF2_N-domain-containing prot 
"fcy:FRACYDRAFT_147564 K12307 MFS transporter, ceroid-lipofuscinosis neuronal protein 7 | (GenBank) MFS general substrate t "
fcy:FRACYDRAFT_147574 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147678 K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7] | (GenB 
fcy:FRACYDRAFT_147703 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147709 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147726 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147770 no KO assigned | (GenBank) MFS general substrate transporter 
fcy:FRACYDRAFT_147802 K06037 O-phospho-L-threonine phospho-lyase [EC:4.2.3.-] | (GenBank) tryptophan synthase beta subunit 
fcy:FRACYDRAFT_147881 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_147895 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_147902 no KO assigned | (GenBank) GTP-binding protein EngA 
fcy:FRACYDRAFT_147959 K01126 glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46] | (GenBank) PLC-like phosphodiester 
fcy:FRACYDRAFT_148008 K13181 ATP-dependent RNA helicase DDX27 [EC:3.6.4.13] | (GenBank) DEAD-domain-containing protein 
fcy:FRACYDRAFT_148014 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_148101 no KO assigned | (GenBank) putative proline/betaine transporter 
fcy:FRACYDRAFT_148113 no KO assigned | (GenBank) general substrate transporter 
fcy:FRACYDRAFT_148208 no KO assigned | (GenBank) alpha/beta-hydrolase 
fcy:FRACYDRAFT_148212 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148219 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_148367 no KO assigned | (GenBank) cytochrome P450 
fcy:FRACYDRAFT_148395 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148425 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148429 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148447 K00928 aspartate kinase [EC:2.7.2.4] | (GenBank) aspartate kinase 
fcy:FRACYDRAFT_148456 K06316 oligosaccharide translocation protein RFT1 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148483 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_148501 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148516 K11090 lupus La protein | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148527 no KO assigned | (GenBank) CBS-domain-containing protein 
fcy:FRACYDRAFT_148576 no KO assigned | (GenBank) RadA1; P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_148588 no KO assigned | (GenBank) amino acid transporter 
fcy:FRACYDRAFT_148676 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148769 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_148780 K03514 non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19] | (GenBank) Nucleotidyltransferase 
fcy:FRACYDRAFT_148783 no KO assigned | (GenBank) SET domain-containing protein 
fcy:FRACYDRAFT_148785 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_148875 K15277 solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B3 | (G "
fcy:FRACYDRAFT_148921 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_148947 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_148955 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149007 K01488 adenosine deaminase [EC:3.5.4.4] | (GenBank) Metallo-dependent hydrolase 
fcy:FRACYDRAFT_149030 K15454 tRNA pseudouridine32 synthase [EC:5.4.99.28] | (GenBank) pseudouridine synthase 
fcy:FRACYDRAFT_149049 K12602 WD repeat-containing protein 61 | (GenBank) WD40 repeat-like protein 
fcy:FRACYDRAFT_149073 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149097 no KO assigned | (GenBank) SBF-domain-containing protein 
fcy:FRACYDRAFT_149139 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149146 no KO assigned | (GenBank) cobW-domain-containing protein 
fcy:FRACYDRAFT_149155 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149170 K20029 palmitoyltransferase ZDHHC3/7/25 [EC:2.3.1.225] | (GenBank) zf-DHHC-domain-containing protein 
fcy:FRACYDRAFT_149199 K14768 U3 small nucleolar RNA-associated protein 7 | (GenBank) BING4CT-domain-containing protein 
fcy:FRACYDRAFT_149227 K04487 cysteine desulfurase [EC:2.8.1.7] | (GenBank) cysteine desulfurase 
fcy:FRACYDRAFT_149228 K15331 tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35] | (GenBank) S-adenosyl-L-methionine-dependen 
fcy:FRACYDRAFT_149276 K09503 DnaJ homolog subfamily A member 2 | (GenBank) DnaJ-domain-containing protein 
fcy:FRACYDRAFT_149305 no KO assigned | (GenBank) LNS2-domain-containing protein 
fcy:FRACYDRAFT_149314 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_149315 K15538 glycoprotein endo-alpha-1,2-mannosidase [EC:3.2.1.130] | (GenBank) hypothetical protein "
fcy:FRACYDRAFT_149326 K14209 solute carrier family 36 (proton-coupled amino acid transporter) | (GenBank) Aa_trans-domain- 
fcy:FRACYDRAFT_149334 K20777 exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149356 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149358 K08869 aarF domain-containing kinase | (GenBank) ABC1-domain-containing protein 
fcy:FRACYDRAFT_149389 K18798 peroxisome-assembly ATPase [EC:3.6.4.7] | (GenBank) AFG1-like ATPase 
fcy:FRACYDRAFT_149437 K20405 nitrogen permease regulator 2-like protein | (GenBank) nitrogen permease regulator 2 
fcy:FRACYDRAFT_149450 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_149596 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149628 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_149653 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149688 K10563 formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149754 K01488 adenosine deaminase [EC:3.5.4.4] | (GenBank) Metallo-dependent hydrolase 
fcy:FRACYDRAFT_149773 K03258 translation initiation factor 4B | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149859 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149901 K08794 calcium/calmodulin-dependent protein kinase I [EC:2.7.11.17] | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_149903 K00889 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68] | (GenBank) SAICAR synthase-like pr 
fcy:FRACYDRAFT_149910 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_149919 K05539 tRNA-dihydrouridine synthase A [EC:1.-.-.-] | (GenBank) FMN-linked oxidoreductase 
fcy:FRACYDRAFT_149935 K01915 glutamine synthetase [EC:6.3.1.2] | (GenBank) Fc_149935; glutamine synthetase/guanido kinase 
fcy:FRACYDRAFT_149964 K05539 tRNA-dihydrouridine synthase A [EC:1.-.-.-] | (GenBank) FMN-linked oxidoreductase 
fcy:FRACYDRAFT_149971 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_150046 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_150055 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_150063 no KO assigned | (GenBank) kinesin-related protein 
fcy:FRACYDRAFT_150085 K22132 tRNA threonylcarbamoyladenosine dehydratase | (GenBank) HesA/MoeB/ThiF family protein 
fcy:FRACYDRAFT_150130 no KO assigned | (GenBank) Rec5a; P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_150132 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_150140 K08102 heparan sulfate 6-O-sulfotransferase HS6ST2 [EC:2.8.2.-] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_150234 K03859 phosphatidylinositol N-acetylglucosaminyltransferase subunit C | (GenBank) hypothetical prote 
"fcy:FRACYDRAFT_150265 K01738 cysteine synthase [EC:2.5.1.47] | (GenBank) pyridoxal phosphate-dependent enzyme, beta subuni "
fcy:FRACYDRAFT_150279 no KO assigned | (GenBank) hypothetical protein 
